number,value,datetime_start,datetime_complete,duration,params_GRID_MAX_LAYER,params_GRID_STEP_MAX,params_GRID_STEP_MIN,params_GRID_STEP_VOL_FACTOR,params_LAYER_FRACTION,params_MAX_HOLD,params_REBALANCE_FREQ,params_VOL_WEIGHT,user_attrs_avg_test_score,user_attrs_avg_train_score,user_attrs_test_score_std,user_attrs_train_test_gap,state
934,-0.578969099929025,2026-05-08 11:25:51.161313,2026-05-08 11:25:51.460872,0 days 00:00:00.299559,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
935,-0.578969099929025,2026-05-08 11:25:51.476136,2026-05-08 11:25:51.793501,0 days 00:00:00.317365,3,0.05,0.02,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
936,-0.578969099929025,2026-05-08 11:25:51.811950,2026-05-08 11:25:52.136437,0 days 00:00:00.324487,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
937,-0.6150092699411038,2026-05-08 11:25:52.152272,2026-05-08 11:25:52.337313,0 days 00:00:00.185041,3,0.03,0.01,0.6,0.08,50,10,0.5,,,,,PRUNED
938,-0.574873306442636,2026-05-08 11:25:52.353750,2026-05-08 11:25:52.531920,0 days 00:00:00.178170,3,0.05,0.01,0.45,0.08,20,20,0.5,,,,,PRUNED
939,-0.6314822235719273,2026-05-08 11:25:52.548487,2026-05-08 11:25:52.734204,0 days 00:00:00.185717,3,0.05,0.01,0.45,0.08,10,20,0.8,,,,,PRUNED
940,-0.5949077026341272,2026-05-08 11:25:52.748643,2026-05-08 11:25:52.930472,0 days 00:00:00.181829,3,0.05,0.02,0.3,0.08,20,10,0.5,,,,,PRUNED
941,-0.6238814132544159,2026-05-08 11:25:52.948141,2026-05-08 11:25:53.130070,0 days 00:00:00.181929,3,0.05,0.02,0.3,0.08,10,10,0.8,,,,,PRUNED
942,-0.5968016608986657,2026-05-08 11:25:53.147698,2026-05-08 11:25:53.327949,0 days 00:00:00.180251,2,0.03,0.01,0.6,0.08,50,20,0.8,,,,,PRUNED
943,-0.578969099929025,2026-05-08 11:25:53.346659,2026-05-08 11:25:53.646315,0 days 00:00:00.299656,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
944,-0.578969099929025,2026-05-08 11:25:53.663521,2026-05-08 11:25:53.956154,0 days 00:00:00.292633,3,0.05,0.02,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
945,-0.5957511125305064,2026-05-08 11:25:53.973648,2026-05-08 11:25:54.148414,0 days 00:00:00.174766,3,0.05,0.01,0.6,0.08,50,10,0.8,,,,,PRUNED
946,-0.578969099929025,2026-05-08 11:25:54.165701,2026-05-08 11:25:54.457091,0 days 00:00:00.291390,3,0.05,0.02,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
947,-0.6697358448438402,2026-05-08 11:25:54.473824,2026-05-08 11:25:54.652016,0 days 00:00:00.178192,4,0.03,0.02,0.6,0.12,10,10,0.5,,,,,PRUNED
948,-0.578969099929025,2026-05-08 11:25:54.668537,2026-05-08 11:25:54.966244,0 days 00:00:00.297707,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
949,-0.6457265734597113,2026-05-08 11:25:54.983721,2026-05-08 11:25:55.153646,0 days 00:00:00.169925,4,0.05,0.02,0.45,0.16,10,20,0.65,,,,,PRUNED
950,-0.5889750732331619,2026-05-08 11:25:55.168258,2026-05-08 11:25:55.344400,0 days 00:00:00.176142,2,0.05,0.01,0.6,0.12,20,20,0.5,,,,,PRUNED
951,-0.574873306442636,2026-05-08 11:25:55.362124,2026-05-08 11:25:55.546743,0 days 00:00:00.184619,3,0.05,0.01,0.45,0.08,30,20,0.5,,,,,PRUNED
952,-0.578969099929025,2026-05-08 11:25:55.565661,2026-05-08 11:25:55.868995,0 days 00:00:00.303334,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
953,-0.5923203217846534,2026-05-08 11:25:55.886546,2026-05-08 11:25:56.072721,0 days 00:00:00.186175,4,0.03,0.01,0.6,0.08,50,20,0.8,,,,,PRUNED
954,-0.6125287656564921,2026-05-08 11:25:56.092631,2026-05-08 11:25:56.292136,0 days 00:00:00.199505,3,0.03,0.02,0.45,0.08,20,5,0.65,,,,,PRUNED
955,-0.578969099929025,2026-05-08 11:25:56.311273,2026-05-08 11:25:56.624785,0 days 00:00:00.313512,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
956,-0.5869801368260765,2026-05-08 11:25:56.644424,2026-05-08 11:25:56.825929,0 days 00:00:00.181505,3,0.05,0.02,0.45,0.12,50,20,0.5,,,,,PRUNED
957,-0.5767861238051477,2026-05-08 11:25:56.843532,2026-05-08 11:25:57.021674,0 days 00:00:00.178142,4,0.05,0.02,0.6,0.08,50,20,0.5,,,,,PRUNED
958,-0.5952477886687461,2026-05-08 11:25:57.038037,2026-05-08 11:25:57.220897,0 days 00:00:00.182860,2,0.05,0.01,0.6,0.08,20,10,0.5,,,,,PRUNED
959,-0.6038900871162599,2026-05-08 11:25:57.238089,2026-05-08 11:25:57.423294,0 days 00:00:00.185205,3,0.05,0.02,0.6,0.12,50,10,0.65,,,,,PRUNED
960,-0.6082278258282937,2026-05-08 11:25:57.440889,2026-05-08 11:25:57.628865,0 days 00:00:00.187976,2,0.05,0.01,0.3,0.16,20,20,0.5,,,,,PRUNED
961,-0.578969099929025,2026-05-08 11:25:57.646912,2026-05-08 11:25:57.964358,0 days 00:00:00.317446,3,0.05,0.02,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
962,-0.5749687272496626,2026-05-08 11:25:57.981491,2026-05-08 11:25:58.159150,0 days 00:00:00.177659,3,0.05,0.01,0.3,0.08,30,20,0.5,,,,,PRUNED
963,-0.6687548243611401,2026-05-08 11:25:58.176886,2026-05-08 11:25:58.363436,0 days 00:00:00.186550,4,0.03,0.01,0.3,0.08,10,20,0.5,,,,,PRUNED
964,-0.6086636307731006,2026-05-08 11:25:58.380318,2026-05-08 11:25:58.570818,0 days 00:00:00.190500,3,0.05,0.01,0.3,0.16,30,20,0.65,,,,,PRUNED
965,-0.6134789222503024,2026-05-08 11:25:58.587539,2026-05-08 11:25:58.773611,0 days 00:00:00.186072,2,0.03,0.01,0.45,0.08,20,10,0.65,,,,,PRUNED
966,-0.6017651620192361,2026-05-08 11:25:58.790966,2026-05-08 11:25:58.979196,0 days 00:00:00.188230,2,0.05,0.02,0.6,0.16,30,20,0.5,,,,,PRUNED
967,-0.6058722619931499,2026-05-08 11:25:58.995962,2026-05-08 11:25:59.185676,0 days 00:00:00.189714,2,0.05,0.01,0.6,0.12,50,5,0.5,,,,,PRUNED
968,-0.5869801368260765,2026-05-08 11:25:59.203456,2026-05-08 11:25:59.384841,0 days 00:00:00.181385,3,0.05,0.02,0.45,0.12,30,20,0.5,,,,,PRUNED
969,-0.5750502702581965,2026-05-08 11:25:59.401566,2026-05-08 11:25:59.579349,0 days 00:00:00.177783,2,0.05,0.01,0.45,0.08,50,20,0.8,,,,,PRUNED
970,-0.6355464876990627,2026-05-08 11:25:59.596797,2026-05-08 11:25:59.775169,0 days 00:00:00.178372,2,0.03,0.01,0.6,0.12,50,10,0.65,,,,,PRUNED
971,-0.6081982030239713,2026-05-08 11:25:59.791808,2026-05-08 11:25:59.973751,0 days 00:00:00.181943,3,0.05,0.01,0.6,0.16,50,20,0.65,,,,,PRUNED
972,-0.578969099929025,2026-05-08 11:25:59.992243,2026-05-08 11:26:00.300159,0 days 00:00:00.307916,3,0.05,0.01,0.6,0.08,50,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
973,-0.578969099929025,2026-05-08 11:26:00.320330,2026-05-08 11:26:00.656717,0 days 00:00:00.336387,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
974,-0.6286097972287283,2026-05-08 11:26:00.673348,2026-05-08 11:26:00.858939,0 days 00:00:00.185591,2,0.05,0.02,0.6,0.08,10,20,0.5,,,,,PRUNED
975,-0.5909179871540535,2026-05-08 11:26:00.876763,2026-05-08 11:26:01.059160,0 days 00:00:00.182397,2,0.05,0.01,0.6,0.08,50,5,0.65,,,,,PRUNED
976,-0.6097036268649256,2026-05-08 11:26:01.074392,2026-05-08 11:26:01.259027,0 days 00:00:00.184635,3,0.03,0.01,0.45,0.12,50,20,0.8,,,,,PRUNED
977,-0.578969099929025,2026-05-08 11:26:01.275272,2026-05-08 11:26:01.582316,0 days 00:00:00.307044,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
978,-0.5745132488334075,2026-05-08 11:26:01.598924,2026-05-08 11:26:01.776859,0 days 00:00:00.177935,2,0.05,0.02,0.6,0.08,50,20,0.5,,,,,PRUNED
979,-0.5901101001234356,2026-05-08 11:26:01.793528,2026-05-08 11:26:01.976044,0 days 00:00:00.182516,3,0.05,0.01,0.6,0.12,50,20,0.8,,,,,PRUNED
980,-0.578969099929025,2026-05-08 11:26:01.993761,2026-05-08 11:26:02.295303,0 days 00:00:00.301542,3,0.05,0.01,0.6,0.08,20,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
981,-0.7049820484406476,2026-05-08 11:26:02.312779,2026-05-08 11:26:02.488680,0 days 00:00:00.175901,3,0.03,0.01,0.45,0.16,10,20,0.5,,,,,PRUNED
982,-0.6035690655536936,2026-05-08 11:26:02.507453,2026-05-08 11:26:02.690849,0 days 00:00:00.183396,4,0.03,0.01,0.6,0.08,10,5,0.65,,,,,PRUNED
983,-0.5952477886687461,2026-05-08 11:26:02.708470,2026-05-08 11:26:02.882065,0 days 00:00:00.173595,2,0.05,0.02,0.6,0.08,20,10,0.65,,,,,PRUNED
984,-0.6575887962146099,2026-05-08 11:26:02.899245,2026-05-08 11:26:03.080020,0 days 00:00:00.180775,3,0.03,0.02,0.3,0.16,30,5,0.5,,,,,PRUNED
985,-0.578969099929025,2026-05-08 11:26:03.096667,2026-05-08 11:26:03.401028,0 days 00:00:00.304361,3,0.05,0.01,0.6,0.08,50,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
986,-0.574873306442636,2026-05-08 11:26:03.418563,2026-05-08 11:26:03.599249,0 days 00:00:00.180686,3,0.05,0.01,0.45,0.08,50,20,0.65,,,,,PRUNED
987,-0.578969099929025,2026-05-08 11:26:03.615681,2026-05-08 11:26:03.920932,0 days 00:00:00.305251,3,0.05,0.02,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
988,-0.5887805064173623,2026-05-08 11:26:03.939765,2026-05-08 11:26:04.115130,0 days 00:00:00.175365,2,0.05,0.01,0.45,0.12,30,20,0.8,,,,,PRUNED
989,-0.6051571589898381,2026-05-08 11:26:04.133756,2026-05-08 11:26:04.304890,0 days 00:00:00.171134,2,0.05,0.01,0.45,0.12,30,5,0.5,,,,,PRUNED
990,-0.6134339220580484,2026-05-08 11:26:04.321477,2026-05-08 11:26:04.508841,0 days 00:00:00.187364,4,0.03,0.02,0.45,0.08,50,5,0.65,,,,,PRUNED
991,-0.6397308905438676,2026-05-08 11:26:04.525091,2026-05-08 11:26:04.715120,0 days 00:00:00.190029,2,0.03,0.02,0.6,0.12,30,5,0.8,,,,,PRUNED
992,-0.578969099929025,2026-05-08 11:26:04.735228,2026-05-08 11:26:05.061464,0 days 00:00:00.326236,3,0.05,0.01,0.6,0.08,50,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
993,-0.578969099929025,2026-05-08 11:26:05.078798,2026-05-08 11:26:05.404490,0 days 00:00:00.325692,3,0.05,0.01,0.6,0.08,20,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
994,-0.5975526404445798,2026-05-08 11:26:05.421636,2026-05-08 11:26:05.634795,0 days 00:00:00.213159,3,0.03,0.02,0.6,0.08,50,20,0.5,,,,,PRUNED
995,-0.578969099929025,2026-05-08 11:26:05.654977,2026-05-08 11:26:05.971267,0 days 00:00:00.316290,3,0.05,0.02,0.6,0.08,20,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
996,-0.578969099929025,2026-05-08 11:26:05.988350,2026-05-08 11:26:06.286725,0 days 00:00:00.298375,3,0.05,0.01,0.6,0.08,30,20,0.5,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
997,-0.6518186051175421,2026-05-08 11:26:06.300763,2026-05-08 11:26:06.476718,0 days 00:00:00.175955,3,0.03,0.02,0.45,0.16,30,10,0.8,,,,,PRUNED
998,-0.6329428257765235,2026-05-08 11:26:06.492462,2026-05-08 11:26:06.677553,0 days 00:00:00.185091,3,0.03,0.02,0.3,0.16,20,20,0.8,,,,,PRUNED
999,-0.5986362602015844,2026-05-08 11:26:06.690342,2026-05-08 11:26:06.876991,0 days 00:00:00.186649,3,0.03,0.02,0.3,0.08,50,20,0.5,,,,,PRUNED
1000,-0.578969099929025,2026-05-08 11:26:06.892828,2026-05-08 11:26:07.201902,0 days 00:00:00.309074,3,0.05,0.01,0.6,0.08,30,20,0.8,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
1001,-0.578969099929025,2026-05-08 11:26:07.216428,2026-05-08 11:26:07.479911,0 days 00:00:00.263483,3,0.05,0.01,0.6,0.08,30,20,0.65,-0.4560462215679272,0.00605337496133322,0.2458457567221957,0.4620995965292604,COMPLETE
1002,-0.6050153264690373,2026-05-08 11:26:07.491938,2026-05-08 11:26:07.636850,0 days 00:00:00.144912,3,0.05,0.02,0.45,0.12,10,5,0.65,,,,,PRUNED
1003,-0.5909179871540535,2026-05-08 11:26:07.651581,2026-05-08 11:26:07.797726,0 days 00:00:00.146145,2,0.05,0.02,0.6,0.08,20,5,0.65,,,,,PRUNED
1004,-0.6070607898760647,2026-05-08 11:26:07.814786,2026-05-08 11:26:07.970897,0 days 00:00:00.156111,4,0.05,0.02,0.45,0.16,30,20,0.8,,,,,PRUNED
1005,-0.5975526404445798,2026-05-08 11:26:07.983976,2026-05-08 11:26:08.121535,0 days 00:00:00.137559,3,0.03,0.02,0.6,0.08,50,20,0.65,,,,,PRUNED
